ADM_ID,ADM1_PCODE,ADM1_EN,ADM2_PCODE,ADM2_EN,ADM3_PCODE,ADM3_EN,LATITUDE,LONGITUDE,AREA,PERIMETER
112504000,PH110000000,Region XI,PH112500000,Davao Oriental,PH112504000,Caraga,7.36,126.43,570837602.9,123465.126
118211000,PH110000000,Region XI,PH118200000,Compostela Valley,PH118211000,Pantukan,7.202,126.04,540607076.0,145107.917
124705000,PH120000000,Region XII,PH124700000,Cotabato,PH124705000,Libungan,7.288,124.544,167734929.4,69914.758
112410000,PH110000000,Region XI,PH112400000,Davao del Sur,PH112410000,Matanao,6.661,125.168,250343032.7,111062.175
126314000,PH120000000,Region XII,PH126300000,South Cotabato,PH126314000,Tampakan,6.47,125.019,253300660.6,83662.594
126302000,PH120000000,Region XII,PH126300000,South Cotabato,PH126302000,Banga,6.407,124.793,203190388.8,84529.014
126315000,PH120000000,Region XII,PH126300000,South Cotabato,PH126315000,Tantangan,6.572,124.762,129629761.9,54751.381
112406000,PH110000000,Region XI,PH112400000,Davao del Sur,PH112406000,Kiblawan,6.531,125.201,315081830.5,107101.622
126317000,PH120000000,Region XII,PH126300000,South Cotabato,PH126317000,Tupi,6.35,124.982,294868430.2,83766.418
126510000,PH120000000,Region XII,PH126500000,Sultan Kudarat,PH126510000,President Quirino,6.718,124.733,108498264.1,58443.365
126511000,PH120000000,Region XII,PH126500000,Sultan Kudarat,PH126511000,City of Tacurong,6.656,124.673,146557293.0,59643.546
126303000,PH120000000,Region XII,PH126300000,South Cotabato,PH126303000,General Santos City,6.131,125.131,521114640.0,161362.433
128004000,PH120000000,Region XII,PH128000000,Sarangani,PH128004000,Maasim,5.939,124.968,445189596.8,104921.836
133913000,PH130000000,National Capital Region,PH133900000,"NCR, City of Manila, First District",PH133913000,Port Area,14.589,120.965,1772718.518,17498.183
133904000,PH130000000,National Capital Region,PH133900000,"NCR, City of Manila, First District",PH133904000,San Nicolas,14.599,120.968,935453.957,5818.814
133901000,PH130000000,National Capital Region,PH133900000,"NCR, City of Manila, First District",PH133901000,Tondo I / II,14.619,120.965,11013884.0,36579.767
137503000,PH130000000,National Capital Region,PH137500000,"NCR, Third District",PH137503000,City of Navotas,14.675,120.936,10535114.06,32924.138
140101000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140101000,Bangued,17.611,120.601,119064206.4,79349.175
140112000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140112000,Langiden,17.611,120.535,89713938.41,45945.938
140105000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140105000,Daguioman,17.45,120.952,93209350.92,37987.722
140113000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140113000,Licuan-Baay,17.573,120.874,275230216.3,73229.75
140102000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140102000,Boliney,17.379,120.865,178328797.7,61502.808
140114000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140114000,Luba,17.327,120.688,136996222.4,48992.87
12913000,PH010000000,Region I,PH012900000,Ilocos Sur,PH012913000,Nagbukel,17.44,120.551,42420125.24,32065.53
140118000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140118000,Pidigan,17.539,120.575,54899336.52,31811.901
12914000,PH010000000,Region I,PH012900000,Ilocos Sur,PH012914000,Narvacan,17.447,120.501,103366133.6,62002.278
140117000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140117000,Peñarrubia,17.537,120.665,39539215.97,27282.971
140121000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140121000,San Isidro,17.475,120.618,45011869.71,38602.674
140123000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140123000,San Quintin,17.522,120.51,57270834.41,33767.42
140103000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140103000,Bucay,17.524,120.72,98971003.45,52483.031
140127000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140127000,Villaviciosa,17.394,120.635,88781213.3,56815.329
25010000,PH020000000,Region II,PH025000000,Nueva Vizcaya,PH025010000,Kayapa,16.4,120.922,517513971.6,116339.165
141106000,PH140000000,Cordillera Administrative Region,PH141100000,Benguet,PH141106000,Itogon,16.317,120.708,438155938.8,97451.684
141107000,PH140000000,Cordillera Administrative Region,PH141100000,Benguet,PH141107000,Kabayan,16.619,120.843,190178258.8,58020.72
142701000,PH140000000,Cordillera Administrative Region,PH142700000,Ifugao,PH142701000,Banaue,16.928,121.105,192183080.0,85029.862
142703000,PH140000000,Cordillera Administrative Region,PH142700000,Ifugao,PH142703000,Kiangan,16.775,121.089,119131954.8,61929.041
142710000,PH140000000,Cordillera Administrative Region,PH142700000,Ifugao,PH142710000,Tinoc,16.697,120.95,229219888.2,64987.872
143201000,PH140000000,Cordillera Administrative Region,PH143200000,Kalinga,PH143201000,Balbalan,17.537,121.162,631974902.3,142959.218
142702000,PH140000000,Cordillera Administrative Region,PH142700000,Ifugao,PH142702000,Hungduan,16.872,120.984,241451800.1,77958.799
144401000,PH140000000,Cordillera Administrative Region,PH144400000,Mountain Province,PH144401000,Barlig,17.074,121.137,252514684.8,83345.787
144404000,PH140000000,Cordillera Administrative Region,PH144400000,Mountain Province,PH144404000,Bontoc,17.093,120.981,279883460.6,76207.377
143215000,PH140000000,Cordillera Administrative Region,PH143200000,Kalinga,PH143215000,Tinglayan,17.261,121.111,213940197.4,79812.919
144405000,PH140000000,Cordillera Administrative Region,PH144400000,Mountain Province,PH144405000,Natonin,17.123,121.282,359312568.6,93615.561
144402000,PH140000000,Cordillera Administrative Region,PH144400000,Mountain Province,PH144402000,Bauko,16.929,120.877,129256570.7,65176.729
144409000,PH140000000,Cordillera Administrative Region,PH144400000,Mountain Province,PH144409000,Sagada,17.094,120.902,64784962.34,47264.837
144410000,PH140000000,Cordillera Administrative Region,PH144400000,Mountain Province,PH144410000,Tadian,16.989,120.815,135534348.7,56454.703
144403000,PH140000000,Cordillera Administrative Region,PH144400000,Mountain Province,PH144403000,Besao,17.12,120.835,130498680.9,48906.875
21518000,PH020000000,Region II,PH021500000,Cagayan,PH021518000,Pamplona,18.445,121.328,213082442.9,69829.223
21501000,PH020000000,Region II,PH021500000,Cagayan,PH021501000,Abulug,18.391,121.433,132668203.9,61316.458
148107000,PH140000000,Cordillera Administrative Region,PH148100000,Apayao,PH148107000,Santa Marcela,18.269,121.449,64915188.16,44404.75
148101000,PH140000000,Cordillera Administrative Region,PH148100000,Apayao,PH148101000,Calanasan,18.297,121.069,1363409865.0,184459.252
140109000,PH140000000,Cordillera Administrative Region,PH140100000,Abra,PH140109000,Lacub,17.697,120.972,248013310.2,79287.762
148102000,PH140000000,Cordillera Administrative Region,PH148100000,Apayao,PH148102000,Conner,17.758,121.255,704149789.2,127658.757
148103000,PH140000000,Cordillera Administrative Region,PH148100000,Apayao,PH148103000,Flora,18.134,121.415,243740575.9,98313.278
103522000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103522000,Tubod,7.981,123.894,166838344.6,95113.96
153613000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153600000,Lanao del Sur,PH153613000,Madalum,7.919,124.07,80721431.43,54396.287
103511000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103511000,Magsaysay,8.013,123.927,89871648.97,65496.351
103518000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103518000,Salvador,7.904,123.89,91922312.98,48971.38
153614000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153600000,Lanao del Sur,PH153614000,Madamba,7.872,124.035,99798157.44,48900.144
153602000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153600000,Lanao del Sur,PH153602000,Balabagan,7.538,124.147,86103689.4,46275.733
153615000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153600000,Lanao del Sur,PH153615000,Malabang,7.627,124.074,86463805.98,63938.322
153621000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153600000,Lanao del Sur,PH153621000,Piagapo,7.992,124.167,119711231.9,60407.16
153629000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153600000,Lanao del Sur,PH153629000,Tugaya,7.905,124.146,31141704.55,29529.0
124701000,PH120000000,Region XII,PH124700000,Cotabato,PH124701000,Alamada,7.475,124.581,564026931.6,105677.256
153630000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153600000,Lanao del Sur,PH153630000,Wao,7.647,124.706,314600546.0,110811.722
153632000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153600000,Lanao del Sur,PH153632000,Calanogas,7.718,124.078,67393060.04,43980.061
153635000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153600000,Lanao del Sur,PH153635000,Picong,7.7,123.973,153055135.3,83743.391
153623000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153600000,Lanao del Sur,PH153623000,Pualas,7.798,124.044,66522326.55,36103.638
126507000,PH120000000,Region XII,PH126500000,Sultan Kudarat,PH126507000,Lutayan,6.603,124.878,166271207.9,89392.277
153805000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153805000,Datu Paglas,6.743,124.906,143647463.3,70826.844
126503000,PH120000000,Region XII,PH126500000,Sultan Kudarat,PH126503000,Esperanza,6.71,124.467,223179798.0,91769.759
153817000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153817000,South Upi,6.822,124.227,441114270.8,104415.936
126508000,PH120000000,Region XII,PH126500000,Sultan Kudarat,PH126508000,Lambayong,6.791,124.631,188878600.9,68069.406
153807000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153807000,Datu Odin Sinsuat,7.095,124.236,388002825.9,109494.323
153830000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153830000,Datu Blah T. Sinsuat,6.913,124.016,274980799.8,140156.656
126506000,PH120000000,Region XII,PH126500000,Sultan Kudarat,PH126506000,Lebak,6.67,124.16,465741597.4,95885.841
153814000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153814000,Kabuntalan,7.119,124.368,87607097.82,54844.773
153831000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153831000,Datu Anggal Midtimbang,7.01,124.355,33382898.38,61915.988
153816000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153816000,Talayan,6.946,124.306,136365785.8,100056.785
153835000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153835000,Datu Hoffer Ampatuan,6.855,124.401,49127964.18,54514.965
153825000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153825000,Guindulungan,6.93,124.365,113290990.9,73401.355
153826000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153826000,Datu Saudi-Ampatuan,6.955,124.437,40573960.23,31731.89
153836000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153836000,Datu Salibo,7.001,124.48,29391967.78,33986.239
153827000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153827000,Datu Unsay,6.89,124.394,58847289.26,53775.407
153837000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH153800000,Maguindanao,PH153837000,Shariff Saydona Mustapha,6.955,124.508,55915808.84,78047.486
156605000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH156600000,Sulu,PH156605000,Maimbung,5.949,121.01,45020541.3,57354.104
156616000,PH150000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH156600000,Sulu,PH156616000,Panglima Estino,5.966,121.18,33450974.16,60836.339
160201000,PH160000000,Region XIII,PH160200000,Agusan del Norte,PH160201000,Buenavista,8.845,125.379,436416120.0,107778.52
160204000,PH160000000,Region XIII,PH160200000,Agusan del Norte,PH160204000,Carmen,8.953,125.259,129072750.9,84540.932
160209000,PH160000000,Region XIII,PH160200000,Agusan del Norte,PH160209000,Nasipit,8.928,125.334,108232328.0,56723.126
160203000,PH160000000,Region XIII,PH160200000,Agusan del Norte,PH160203000,City of Cabadbaran,9.144,125.654,335200033.8,84540.626
160210000,PH160000000,Region XIII,PH160200000,Agusan del Norte,PH160210000,Santiago,9.259,125.645,196330201.8,66394.535
160306000,PH160000000,Region XIII,PH160300000,Agusan del Sur,PH160306000,Prosperidad,8.647,125.908,491832123.1,108660.421
160309000,PH160000000,Region XIII,PH160300000,Agusan del Sur,PH160309000,San Luis,8.432,125.522,1019522127.0,197454.785
160307000,PH160000000,Region XIII,PH160300000,Agusan del Sur,PH160307000,Rosario,8.333,126.034,390669517.0,102083.816
160311000,PH160000000,Region XIII,PH160300000,Agusan del Sur,PH160311000,Talacogon,8.403,125.79,352295332.0,130913.35
118207000,PH110000000,Region XI,PH118200000,Compostela Valley,PH118207000,Monkayo,7.865,126.071,565130053.8,113035.8
160313000,PH160000000,Region XIII,PH160300000,Agusan del Sur,PH160313000,Veruela,8.037,125.905,265353580.6,81923.798
160314000,PH160000000,Region XIII,PH160300000,Agusan del Sur,PH160314000,Sibagat,8.969,125.775,727723212.8,149986.838
166702000,PH160000000,Region XIII,PH166700000,Surigao del Norte,PH166702000,Bacuag,9.573,125.629,62800850.08,39944.688
166714000,PH160000000,Region XIII,PH166700000,Surigao del Norte,PH166714000,Mainit,9.562,125.503,107533503.1,72430.856
160205000,PH160000000,Region XIII,PH160200000,Agusan del Norte,PH160205000,Jabonga,9.346,125.607,271813317.1,106882.547
160206000,PH160000000,Region XIII,PH160200000,Agusan del Norte,PH160206000,Kitcharao,9.412,125.632,143605888.4,60217.459
166720000,PH160000000,Region XIII,PH166700000,Surigao del Norte,PH166720000,San Isidro,9.934,126.07,52171897.74,31312.241
166704000,PH160000000,Region XIII,PH166700000,Surigao del Norte,PH166704000,Burgos,10.0,126.074,16740133.88,25006.998
166721000,PH160000000,Region XIII,PH166700000,Surigao del Norte,PH166721000,Santa Monica,10.014,126.05,30207893.61,41411.14
166722000,PH160000000,Region XIII,PH166700000,Surigao del Norte,PH166722000,Sison,9.647,125.495,65220796.95,37192.49
166801000,PH160000000,Region XIII,PH166800000,Surigao del Sur,PH166801000,Barobo,8.524,126.126,231956475.7,147429.49
166806000,PH160000000,Region XIII,PH166800000,Surigao del Sur,PH166806000,Carmen,9.183,125.894,158166079.9,84535.338
166803000,PH160000000,Region XIII,PH166800000,Surigao del Sur,PH166803000,City of Bislig,8.183,126.285,413784830.7,155024.823
166809000,PH160000000,Region XIII,PH166800000,Surigao del Sur,PH166809000,Hinatuan,8.392,126.301,323184928.8,172905.077
160302000,PH160000000,Region XIII,PH160300000,Agusan del Sur,PH160302000,Bunawan,8.194,126.032,464074097.7,105811.06
166810000,PH160000000,Region XIII,PH166800000,Surigao del Sur,PH166810000,Lanuza,9.161,126.011,317331963.1,110420.633
166811000,PH160000000,Region XIII,PH166800000,Surigao del Sur,PH166811000,Lianga,8.694,126.079,313303826.2,114156.686
166813000,PH160000000,Region XIII,PH166800000,Surigao del Sur,PH166813000,Madrid,9.241,125.889,143239758.9,92444.811
166814000,PH160000000,Region XIII,PH166800000,Surigao del Sur,PH166814000,Marihatag,8.825,126.209,195809118.0,80885.873
166816000,PH160000000,Region XIII,PH166800000,Surigao del Sur,PH166816000,San Miguel,8.928,125.987,653296917.0,115827.499
166818000,PH160000000,Region XIII,PH166800000,Surigao del Sur,PH166818000,Tago,8.949,126.146,320528263.0,108732.593
166819000,PH160000000,Region XIII,PH166800000,Surigao del Sur,PH166819000,City of Tandag,9.074,126.128,181118193.3,71287.909
168506000,PH160000000,Region XIII,PH168500000,Dinagat Islands,PH168506000,San Jose,10.018,125.606,32282009.78,38908.8
175108000,PH170000000,Region IV-B,PH175100000,Occidental Mindoro,PH175108000,Rizal,12.557,121.065,303792273.4,104875.326
175106000,PH170000000,Region IV-B,PH175100000,Occidental Mindoro,PH175106000,Mamburao,13.241,120.681,320747562.8,98948.649
175201000,PH170000000,Region IV-B,PH175200000,Oriental Mindoro,PH175201000,Baco,13.305,120.982,435021564.3,108206.605
175213000,PH170000000,Region IV-B,PH175200000,Oriental Mindoro,PH175213000,San Teodoro,13.384,120.944,156044584.2,71229.53
175101000,PH170000000,Region IV-B,PH175100000,Occidental Mindoro,PH175101000,Abra de Ilog,13.397,120.724,601913917.3,118174.249
175111000,PH170000000,Region IV-B,PH175100000,Occidental Mindoro,PH175111000,Santa Cruz,13.116,120.842,688643251.7,121636.578
175203000,PH170000000,Region IV-B,PH175200000,Oriental Mindoro,PH175203000,Bongabong,12.702,121.401,396086125.9,106414.863
175202000,PH170000000,Region IV-B,PH175200000,Oriental Mindoro,PH175202000,Bansud,12.829,121.358,345371952.6,82437.4
175206000,PH170000000,Region IV-B,PH175200000,Oriental Mindoro,PH175206000,Gloria,12.933,121.373,256097940.8,84261.165
175209000,PH170000000,Region IV-B,PH175200000,Oriental Mindoro,PH175209000,Pinamalayan,13.019,121.416,167769293.0,111599.848
175210000,PH170000000,Region IV-B,PH175200000,Oriental Mindoro,PH175210000,Pola,13.132,121.449,168396323.0,95493.292
175214000,PH170000000,Region IV-B,PH175200000,Oriental Mindoro,PH175214000,Socorro,13.054,121.333,204841001.2,74249.802
175306000,PH170000000,Region IV-B,PH175300000,Palawan,PH175306000,Brooke's Point,8.851,117.816,684821988.0,137337.739
175907000,PH170000000,Region IV-B,PH175900000,Romblon,PH175907000,Looc,12.268,122.001,81483302.44,80472.319
175909000,PH170000000,Region IV-B,PH175900000,Romblon,PH175909000,Odiongan,12.4,122.013,136595932.8,62218.711
175916000,PH170000000,Region IV-B,PH175900000,Romblon,PH175916000,Ferrol,12.327,121.951,34687393.62,43154.13
175917000,PH170000000,Region IV-B,PH175900000,Romblon,PH175917000,Santa Maria,12.406,122.08,50049763.0,34132.987
64520000,PH060000000,Region VI,PH064500000,Negros Occidental,PH064520000,Murcia,10.579,123.101,279426375.7,92800.961
64501000,PH060000000,Region VI,PH064500000,Negros Occidental,PH064501000,Bacolod City,10.647,122.993,162377865.6,93785.771
64513000,PH060000000,Region VI,PH064500000,Negros Occidental,PH064513000,Ilog,9.83,122.725,294032465.5,145662.539
64515000,PH060000000,Region VI,PH064500000,Negros Occidental,PH064515000,City of Kabankalan,9.856,122.826,659258450.9,135745.937
64521000,PH060000000,Region VI,PH064500000,Negros Occidental,PH064521000,Pontevedra,10.356,122.929,111556220.5,57039.31
64525000,PH060000000,Region VI,PH064500000,Negros Occidental,PH064525000,San Enrique,10.418,122.871,28269098.02,24467.621
64508000,PH060000000,Region VI,PH064500000,Negros Occidental,PH064508000,Enrique B. Magalona,10.843,123.052,138926566.6,111127.67
64526000,PH060000000,Region VI,PH064500000,Negros Occidental,PH064526000,Silay City,10.767,123.08,209369169.7,109904.752
